Source	Target
Microsoft Office	Apple–Intel architecture
Microsoft Office	Business intelligence
Microsoft Office	Desktop computer
Microsoft Office	IBM
Microsoft Office	IPad
Microsoft Office	Linux
Microsoft Office	Microsoft
Microsoft Office	Microsoft Windows
Microsoft Office	MIPS architecture
Microsoft Office	Mobile app
Microsoft Office	NEC
Microsoft Office	Office 365
Microsoft Office	Operating system
Microsoft Office	OS X Mavericks
Microsoft Office	Personal computer
Microsoft Office	Remote control
Microsoft Office	Windows 10
Microsoft Office	Windows 2000
Microsoft Office	Windows 8
Microsoft Office	Windows 98
Microsoft Office	Windows XP
Motorola	Apple Inc.
Motorola	Bluetooth
Motorola	Cathode ray tube
Motorola	Energy Star
Motorola	Frequency modulation
Motorola	Hewlett-Packard
Motorola	Java (programming language)
Motorola	Lenovo
Motorola	Linux
Motorola	Microprocessor
Motorola	NXP Semiconductors
Motorola	Operating system
Motorola	Panasonic
Motorola	Sun Microsystems
Motorola	Tablet computer
Instructions per second	Advanced Micro Devices
Instructions per second	Am386
Instructions per second	ARM architecture
Instructions per second	Athlon 64
Instructions per second	Athlon 64 X2
Instructions per second	Benchmark (computing)
Instructions per second	Bulldozer (microarchitecture)
Instructions per second	CDC 6600
Instructions per second	Central processing unit
Instructions per second	Computer
Instructions per second	C (programming language)
Instructions per second	Cray-1
Instructions per second	FLOPS
Instructions per second	Fujitsu
Instructions per second	IBM
Instructions per second	Intel Atom
Instructions per second	Intel Core
Instructions per second	Linux kernel
Instructions per second	Mainframe computer
Instructions per second	MIPS architecture
Instructions per second	Pentium 4
Instructions per second	Performance per watt
Instructions per second	Phenom II
Instructions per second	Supercomputing in Japan
Instructions per second	TOP500
Nintendo	Consumer electronics
Nintendo	Microsoft
Nintendo	Mobile phone
Nintendo	Online shopping
Nintendo	Operating system
Nintendo	Panasonic
Nintendo	Recycling
Nintendo	Silicon Graphics
Nintendo	Sleep mode
Nintendo	Software
Nintendo	Tablet computer
Nintendo	USB
Nintendo	Wii
Nintendo	Wii U
National Security Agency	Algorithm
National Security Agency	Apple Inc.
National Security Agency	Computer hardware
National Security Agency	Data mining
National Security Agency	Facebook
National Security Agency	George W. Bush
National Security Agency	IBM
National Security Agency	Industrial espionage
National Security Agency	Linux kernel
National Security Agency	Metadata
National Security Agency	Microsoft
National Security Agency	Ottawa
National Security Agency	Server (computing)
National Security Agency	Supercomputer
National Security Agency	System administrator
Operating system	64-bit computing
Operating system	Apple Inc.
Operating system	Burroughs large systems
Operating system	Central processing unit
Operating system	Computer architecture
Operating system	Computer hardware
Operating system	Computer program
Operating system	Control Data Corporation
Operating system	C (programming language)
Operating system	FreeBSD
Operating system	Free software
Operating system	Green500
Operating system	Hard disk drive
Operating system	Hewlett-Packard
Operating system	Hypervisor
Operating system	IBM
Operating system	Itanium
Operating system	Java (software platform)
Operating system	Linux distribution
Operating system	Linux kernel
Operating system	Linux
Operating system	Mainframe computer
Operating system	Microcomputer
Operating system	Microprocessor
Operating system	Microsoft
Operating system	Microsoft Windows
Operating system	MontaVista
Operating system	NetBSD
Operating system	Parallel computing
Operating system	Personal computer
Operating system	Printer (computing)
Operating system	Random-access memory
Operating system	Red Hat Enterprise Linux
Operating system	Server (computing)
Operating system	Solaris (operating system)
Operating system	Sun Microsystems
Operating system	Supercomputer
Operating system	Tablet computer
Operating system	Time-sharing
Operating system	Ubuntu (operating system)
Operating system	Virtualization
Operating system	Windows 10
Operating system	Windows 9x
Operating system	Windows Server 2003
Operating system	Windows Vista
Operating system	Windows XP
Operating system	Workstation
Operating system	X86-64
Operating system	X86
Ottawa	Cognos
Ottawa	Cycling
Ottawa	Environmental technology
Ottawa	Hewlett-Packard
Ottawa	IBM
Ottawa	New England
Oracle Corporation	64-bit computing
Oracle Corporation	Big data
Oracle Corporation	Business intelligence
Oracle Corporation	Business process management
Oracle Corporation	Computer data storage
Oracle Corporation	C (programming language)
Oracle Corporation	Customer relationship management
Oracle Corporation	Data center
Oracle Corporation	Enterprise resource planning
Oracle Corporation	Grid computing
Oracle Corporation	Hewlett-Packard
Oracle Corporation	Internet
Oracle Corporation	Java (programming language)
Oracle Corporation	Mainframe computer
Oracle Corporation	Mark Hurd
Oracle Corporation	Microsoft
Oracle Corporation	OpenSolaris
Oracle Corporation	Operating system
Oracle Corporation	Oracle Database
Oracle Corporation	Programming language
Oracle Corporation	Server (computing)
Oracle Corporation	Solaris (operating system)
Oracle Corporation	Sun Microsystems
Oracle Corporation	Sybase
Oracle Corporation	Workstation
Programming language	Algorithm
Programming language	Computer
Programming language	Computer program
Programming language	Computer programming
Programming language	C (programming language)
Programming language	Data structure
Programming language	High-performance computing
Programming language	Instruction set architecture
Programming language	Internet
Programming language	Java (programming language)
Programming language	Mainframe computer
Programming language	Microsoft
Programming language	Oracle Corporation
Programming language	Printer (computing)
Programming language	Supercomputer
Programming language	TOP500
Programming language	Website
Pakistan	Ayub Khan (President of Pakistan)
Pakistan	Chemistry
Pakistan	China
Pakistan	George W. Bush
Pakistan	Huseyn Shaheed Suhrawardy
Pakistan	Israel
Pakistan	Pakistan Atomic Energy Commission
Pakistan	Parallel computing
Pakistan	Personal computer
Pakistan	Supercomputing in Pakistan
Pakistan	United States Census Bureau
Personal digital assistant	Bluetooth
Personal digital assistant	Fujitsu Siemens Computers
Personal digital assistant	Hewlett-Packard
Personal digital assistant	IBM
Personal digital assistant	Internet
Personal digital assistant	Linux
Personal digital assistant	Motorola
Personal digital assistant	Operating system
Personal digital assistant	USB
Conventional PCI	64-bit computing
Conventional PCI	Accelerated Graphics Port
Conventional PCI	Bluetooth
Conventional PCI	Cache (computing)
Conventional PCI	Computer
Conventional PCI	Computer hardware
Conventional PCI	Integrated circuit
Conventional PCI	Intel
Conventional PCI	Laptop
Conventional PCI	Motherboard
Conventional PCI	Open Firmware
Conventional PCI	Operating system
Conventional PCI	PCI Express
Conventional PCI	Standby power
Conventional PCI	USB
Conventional PCI	Video card
Conventional PCI	Wake-on-LAN
Conventional PCI	X86 architecture
Conventional PCI	X86
PlayStation 3	Asus
PlayStation 3	Bluetooth
PlayStation 3	Computer graphics
PlayStation 3	Facebook
PlayStation 3	Folding@home
PlayStation 3	High-performance computing
PlayStation 3	IBM
PlayStation 3	Linux
PlayStation 3	Microsoft
PlayStation 3	Nintendo
PlayStation 3	OpenMP
PlayStation 3	Operating system
PlayStation 3	PlayStation 4
PlayStation 3	Supercomputer
PlayStation 3	Toshiba
PlayStation 3	USB
PlayStation 3	Wii
Russia	Associated Press
Russia	Carbon dioxide
Russia	Chemistry
Russia	China
Russia	Efficient energy use
Russia	Energy conservation
Russia	Internet
Reduced instruction set computer	ARM architecture
Reduced instruction set computer	CDC 6600
Reduced instruction set computer	Compaq
Reduced instruction set computer	Computer architecture
Reduced instruction set computer	CPU cache
Reduced instruction set computer	Cray
Reduced instruction set computer	Fujitsu
Reduced instruction set computer	Hewlett-Packard
Reduced instruction set computer	IBM
Reduced instruction set computer	Instruction set architecture
Reduced instruction set computer	IPad
Reduced instruction set computer	Microprocessor
Reduced instruction set computer	MIPS architecture
Reduced instruction set computer	Oracle Corporation
Reduced instruction set computer	PlayStation 3
Reduced instruction set computer	Printed circuit board
Reduced instruction set computer	Processor register
Reduced instruction set computer	Silicon Graphics
Reduced instruction set computer	Sun Microsystems
Reduced instruction set computer	Supercomputer
Reduced instruction set computer	System on a chip
Reduced instruction set computer	Tablet computer
Reduced instruction set computer	TOP500
Reduced instruction set computer	Vector processor
Reduced instruction set computer	Wii U
Reduced instruction set computer	Wii
Reduced instruction set computer	Windows 10
Reduced instruction set computer	X86
Sun Microsystems	Advanced Micro Devices
Sun Microsystems	Apple Inc.
Sun Microsystems	Blade server
Sun Microsystems	Computer
Sun Microsystems	Computer data storage
Sun Microsystems	Computing platform
Sun Microsystems	Data center
Sun Microsystems	Facebook
Sun Microsystems	Free software
Sun Microsystems	Fujitsu
Sun Microsystems	Grid computing
Sun Microsystems	High-performance computing
Sun Microsystems	Information technology
Sun Microsystems	Intel
Sun Microsystems	JavaFX
Sun Microsystems	Java (programming language)
Sun Microsystems	Java (software platform)
Sun Microsystems	Linux
Sun Microsystems	List of computer system manufacturers
Sun Microsystems	Lustre (file system)
Sun Microsystems	Message Passing Interface
Sun Microsystems	Microsoft
Sun Microsystems	Microsoft Office
Sun Microsystems	Microsoft Windows
Sun Microsystems	MontaVista
Sun Microsystems	Network Computer
Sun Microsystems	Open MPI
Sun Microsystems	OpenMP
Sun Microsystems	OpenSolaris
Sun Microsystems	Oracle Corporation
Sun Microsystems	Red Hat Enterprise Linux
Sun Microsystems	Reduced instruction set computer
Sun Microsystems	Server (computing)
Sun Microsystems	Silicon Graphics
Sun Microsystems	Software
Sun Microsystems	Solaris (operating system)
Sun Microsystems	Solid-state drive
Sun Microsystems	SPARC Enterprise
Sun Microsystems	Sun Fire
Sun Microsystems	Sun Ray
Sun Microsystems	Thin client
Sun Microsystems	Thinking Machines Corporation
Sun Microsystems	TOP500
Sun Microsystems	Tsubame (supercomputer)
Sun Microsystems	UltraSPARC T1
Sun Microsystems	UNIX System V
Sun Microsystems	Utility computing
Sun Microsystems	Virtualization
Sun Microsystems	Workstation
Sun Microsystems	X86
Silicon Graphics	ATI Technologies
Silicon Graphics	Blue Gene
Silicon Graphics	Compaq
Silicon Graphics	Computer graphics
Silicon Graphics	Computer hardware
Silicon Graphics	Control Data Corporation
Silicon Graphics	Digital video
Silicon Graphics	FLOPS
Silicon Graphics	Free software
Silicon Graphics	High-performance computing
Silicon Graphics	IBM
Silicon Graphics	Intel
Silicon Graphics	Itanium
Silicon Graphics	Linux
Silicon Graphics	Microprocessor
Silicon Graphics	Microsoft
Silicon Graphics	Microsoft Windows
Silicon Graphics	MIPS architecture
Silicon Graphics	Nintendo
Silicon Graphics	Nvidia
Silicon Graphics	Operating system
Silicon Graphics	Personal computer
Silicon Graphics	Red Hat Enterprise Linux
Silicon Graphics	Software
Silicon Graphics	Sun Microsystems
Silicon Graphics	Supercomputer
Silicon Graphics	Terabyte
Silicon Graphics	TOP500
Silicon Graphics	UNIX System V
Silicon Graphics	Windows Server 2003
